Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Posture
0.04,-0.12,-0.99,1.59,-3.66,-0.12,16.75,33.33,43.95,2
0.06,-0.05,-1.02,5.98,-8.91,16.97,18.40,33.74,43.57,2
0.05,-0.01,-1.02,7.02,-0.55,23.01,18.85,33.01,43.18,2
0.02,-0.03,-1.00,-3.17,9.16,30.21,20.24,31.19,43.14,2
0.06,-0.02,-1.02,-0.49,7.69,21.36,20.17,30.85,44.03,2
0.03,-0.07,-1.00,-0.06,9.22,28.14,20.23,29.55,45.06,2
0.03,-0.01,-1.01,3.30,7.20,-0.24,20.67,29.03,44.69,2
0.00,0.00,-1.01,22.28,1.34,-44.13,20.03,28.00,45.15,2
-0.03,-0.01,-1.07,16.17,-9.16,-23.38,19.58,27.77,46.11,2
0.02,0.03,-1.03,5.92,-6.84,-24.60,19.98,27.62,46.37,2
0.02,0.01,-1.03,1.22,-7.02,-18.13,20.15,27.54,45.32,2
0.05,0.01,-0.99,-28.69,7.51,-28.38,20.30,28.82,45.42,2
0.03,-0.01,-1.00,-8.42,8.36,-25.21,18.41,31.13,43.85,2
-0.00,-0.05,-1.05,-7.93,0.12,-42.05,16.70,33.58,43.30,2
0.02,-0.02,-1.00,2.50,0.61,-3.66,16.28,34.16,44.89,2
0.01,-0.04,-1.03,-3.72,7.39,4.76,15.76,34.38,44.48,2
-0.03,-0.04,-1.04,4.39,8.12,-10.62,14.25,34.99,44.74,2
-0.04,-0.02,-1.03,12.33,-10.99,-29.60,13.16,33.34,46.02,2
0.05,0.01,-0.98,-10.01,-8.06,-50.84,13.43,33.96,45.25,2
0.04,-0.03,-1.05,-0.12,8.61,-24.17,12.77,35.16,45.07,2
-0.05,-0.03,-1.00,1.04,7.87,-14.40,11.51,35.82,44.84,2
-0.03,-0.05,-1.02,-3.30,15.44,-15.44,8.67,35.84,44.92,2
-0.05,-0.01,-1.05,0.85,18.07,-0.43,7.60,35.93,45.35,2
-0.08,-0.08,-1.03,-18.68,20.08,57.50,6.40,36.35,46.41,2
-0.15,-0.12,-1.02,-17.64,15.38,72.57,7.25,36.52,46.25,2
-0.16,-0.12,-1.03,-10.68,5.80,36.62,9.35,36.02,46.24,2
-0.16,-0.10,-1.02,15.56,-3.78,-33.51,8.72,35.91,46.17,2
-0.10,-0.05,-1.03,23.13,-21.48,-31.86,8.83,34.95,46.94,2
-0.05,-0.03,-1.02,4.70,-14.16,-16.72,8.61,33.45,46.97,2
-0.04,-0.06,-1.04,-2.32,-11.90,0.24,10.22,32.39,47.00,2
-0.02,-0.10,-1.02,-8.18,-3.48,4.58,10.27,32.48,48.50,2
0.02,-0.09,-0.99,-10.56,5.31,23.99,10.58,32.91,47.73,2
0.03,-0.11,-0.97,-20.63,6.96,33.26,10.83,33.67,46.42,2
-0.01,-0.10,-0.99,-4.15,4.46,41.87,13.38,34.13,48.56,2
0.03,-0.08,-1.01,2.38,4.94,46.08,14.06,34.62,46.35,2
-0.02,-0.10,-1.03,1.65,10.86,26.31,15.04,33.89,46.64,2
-0.10,-0.12,-1.04,-16.72,1.46,41.69,16.71,34.53,44.64,2
-0.04,-0.13,-1.05,1.16,3.60,39.37,18.38,33.76,44.31,2
-0.13,-0.10,-0.98,18.13,1.53,57.25,19.38,32.56,43.38,2
-0.09,-0.11,-1.02,11.35,6.04,26.18,19.80,30.37,44.08,2
-0.10,-0.09,-1.03,7.45,-8.00,-23.01,20.09,29.30,44.19,2
0.00,-0.09,-0.96,-8.79,-18.55,-71.96,19.86,29.77,44.80,2
0.07,-0.08,-1.04,-25.57,-32.53,-56.64,18.92,33.97,42.07,2
0.02,-0.14,-1.02,2.87,3.05,-61.71,17.91,37.70,41.94,2
-0.03,-0.18,-1.03,4.52,10.99,-6.84,15.97,38.66,42.57,2
-0.03,-0.12,-1.07,9.58,3.66,4.76,16.13,38.60,41.26,2
-0.03,-0.11,-1.02,5.74,3.48,3.78,15.76,38.50,43.95,2
0.02,-0.04,-0.98,11.54,-20.08,29.79,17.13,37.62,42.61,2
-0.01,-0.11,-1.01,-9.28,-0.79,48.46,19.80,36.17,41.46,2
0.06,-0.04,-0.99,0.79,-1.71,38.82,20.24,35.72,41.55,2
-0.00,-0.08,-1.01,-0.79,18.49,23.32,21.91,34.19,41.20,2
-0.09,-0.09,-0.97,-6.16,-0.55,6.29,22.06,33.01,40.78,2
0.04,-0.10,-1.02,4.09,4.76,-15.69,21.36,33.73,42.47,2
0.02,-0.12,-1.02,3.11,-17.09,0.79,21.26,33.95,41.97,2
0.02,-0.19,-1.02,-9.95,-1.28,18.49,22.51,34.85,42.33,2
0.05,-0.21,-1.01,-41.56,3.30,74.77,24.02,33.81,40.22,2
0.03,-0.16,-0.98,-18.86,21.30,87.16,25.59,32.50,40.52,2
0.01,-0.15,-0.99,-0.12,12.27,26.25,26.32,30.94,40.06,2
-0.01,-0.13,-1.00,31.19,0.67,13.61,27.10,28.50,41.05,2
0.02,-0.12,-1.00,10.50,-1.34,28.26,27.76,25.27,40.70,2
0.04,-0.13,-1.02,-1.04,-5.49,44.74,28.69,22.56,40.33,2
0.02,-0.13,-0.98,-13.00,-6.29,37.29,28.96,21.17,39.60,2
0.07,-0.11,-1.02,-4.88,-0.98,31.01,30.05,19.68,40.48,2
0.05,-0.14,-0.98,-2.44,-7.81,34.24,30.83,17.83,39.79,2
0.11,-0.16,-1.00,1.59,-0.92,24.17,31.52,17.30,39.38,2
0.10,-0.07,-0.91,-6.77,-17.82,45.10,31.49,15.81,39.43,2
0.13,-0.20,-0.99,-16.36,-3.54,13.00,32.76,15.16,37.65,2
0.14,-0.15,-0.99,23.86,8.85,6.41,32.21,13.49,38.89,2
0.13,-0.12,-1.00,4.03,2.38,10.01,32.40,11.66,40.28,2
0.13,-0.10,-1.01,5.37,11.23,-0.18,32.06,11.54,40.75,2
0.13,-0.08,-1.02,13.73,5.86,-8.24,30.73,12.11,40.42,2
0.07,-0.11,-1.00,19.53,11.66,-15.50,30.04,11.44,40.26,2
0.09,-0.02,-1.00,32.78,0.85,-47.85,29.75,10.62,40.82,2
0.07,0.00,-1.00,0.31,-4.46,-16.91,30.30,10.52,40.73,2
0.05,-0.08,-1.04,-3.91,-0.55,-31.49,30.21,11.67,41.26,2
0.01,0.03,-1.03,-7.14,-3.78,0.31,30.70,13.45,39.55,2
0.09,0.00,-1.00,14.59,-0.43,-3.23,30.51,14.43,40.39,2
0.01,-0.02,-0.98,-3.91,7.14,-47.36,30.36,14.59,40.88,2
0.06,-0.03,-1.00,21.67,4.88,-49.26,29.43,17.64,40.16,2
0.12,0.03,-1.03,-2.32,17.88,-29.11,28.41,19.43,42.04,2
0.00,0.02,-1.00,-4.52,-2.50,8.48,28.49,19.41,42.99,2
0.10,-0.01,-1.00,1.59,-10.99,24.35,28.44,19.70,42.24,2
0.07,-0.04,-0.95,-1.77,8.18,68.48,29.37,17.19,41.22,2
0.04,-0.06,-0.99,-51.33,7.81,62.44,28.87,15.71,41.64,2
0.08,-0.03,-1.00,30.82,-5.00,7.45,28.77,13.90,40.80,2
0.04,-0.00,-1.02,9.70,-5.86,11.78,29.43,13.11,41.09,2
0.06,-0.03,-1.00,-7.26,1.53,9.28,29.64,11.99,40.42,2
0.08,-0.06,-0.98,14.59,3.91,54.69,28.93,10.69,39.77,2
0.04,0.04,-1.00,-6.53,3.78,46.33,28.89,8.19,40.53,2
-0.02,-0.02,-1.01,6.41,9.89,58.29,27.61,5.52,41.24,2
-0.01,-0.00,-0.99,8.18,-7.75,53.04,25.13,2.28,41.42,2
0.07,0.06,-1.06,-13.67,-0.06,16.85,25.10,0.88,42.03,2
0.01,-0.03,-0.98,-7.93,7.45,21.61,23.91,0.45,41.16,2
0.01,0.01,-1.01,-12.08,3.42,10.62,23.21,0.76,42.50,2
-0.00,-0.03,-1.00,0.98,-3.66,3.23,22.29,1.35,42.92,2
0.00,-0.03,-1.01,13.92,-10.01,2.87,22.61,0.78,42.18,2
0.03,-0.02,-1.00,18.25,-16.97,20.75,22.86,-0.94,41.04,2
0.06,0.00,-1.00,12.70,-10.07,20.51,23.16,-2.92,41.32,2
0.06,0.02,-1.02,-3.97,-0.55,20.51,23.28,-4.50,41.86,2
0.07,0.01,-1.01,9.46,-4.58,20.57,22.40,-5.31,41.76,2
0.08,0.03,-0.99,0.79,-1.71,29.24,22.12,-5.44,40.49,2
0.07,0.05,-0.97,3.23,1.22,32.78,20.19,-7.18,40.56,2
0.06,0.07,-1.01,-3.85,0.24,32.59,18.66,-8.33,39.59,2
0.03,0.02,-1.03,-14.65,1.04,35.10,16.38,-8.81,41.60,2
0.04,0.09,-1.00,-4.27,-9.83,40.41,15.86,-8.95,42.35,2
0.06,0.05,-0.98,5.98,-13.55,38.45,13.96,-9.50,42.46,2
0.06,0.09,-0.98,3.60,-11.90,27.22,12.44,-10.78,43.31,2
0.09,0.05,-1.00,8.73,-6.90,25.70,12.67,-11.33,42.26,2
0.12,0.06,-1.00,10.01,-7.08,21.24,12.62,-11.58,42.16,2
0.12,0.12,-1.05,-6.77,2.38,18.37,10.53,-12.85,41.76,2
0.13,0.08,-1.06,3.48,9.03,22.89,8.36,-12.99,41.60,2
0.06,0.09,-0.97,9.58,-5.19,2.20,7.31,-13.56,41.46,2
0.09,0.13,-1.00,-12.94,-5.25,22.52,7.37,-13.20,41.92,2
-0.04,0.13,-0.95,-1.34,3.30,21.42,5.93,-12.29,42.50,2
0.05,0.10,-0.98,16.91,-13.67,6.65,4.53,-13.43,41.93,2
0.08,0.15,-1.00,4.03,11.41,22.16,4.28,-14.75,42.05,2
0.02,0.12,-1.00,-2.99,2.50,20.94,3.36,-15.43,39.92,2
0.09,0.14,-1.03,-0.98,-3.91,6.90,2.16,-15.01,40.48,2
0.02,0.13,-0.98,-8.36,7.69,16.78,0.87,-15.26,40.64,2
0.04,0.12,-1.02,-9.34,12.33,11.17,-1.39,-14.15,42.93,2
-0.02,0.11,-1.02,-10.13,-1.28,10.19,-2.22,-13.00,41.88,2
0.04,0.07,-0.98,0.12,-10.56,5.37,-1.61,-12.45,42.30,2
0.01,0.13,-1.01,0.18,-12.15,23.86,-1.86,-11.93,42.48,2
0.01,0.07,-0.98,2.56,3.36,33.87,-2.23,-12.40,43.38,2
0.04,0.09,-0.98,-5.68,-3.17,18.49,-4.57,-12.65,42.40,2
0.03,0.10,-1.01,2.44,5.92,26.61,-5.75,-12.28,42.47,2
0.01,0.08,-1.01,-6.41,-4.94,22.03,-8.90,-11.65,43.29,2
0.01,0.08,-1.01,-7.02,-8.67,2.26,-8.76,-10.97,42.07,2
0.05,0.05,-1.01,-22.71,-27.89,4.46,-7.90,-9.72,44.36,2
0.03,0.04,-1.00,-10.38,-3.30,24.05,-7.23,-7.97,44.80,2
0.03,0.03,-1.03,-4.70,4.64,37.17,-9.50,-6.16,46.26,2
0.05,-0.01,-1.00,-2.38,1.89,32.29,-11.12,-5.79,44.56,2
0.08,0.01,-1.00,-8.67,-20.32,14.71,-11.90,-4.14,47.01,2
0.09,0.00,-1.01,-1.10,-6.10,26.25,-10.83,-3.21,47.99,2
0.08,-0.02,-0.99,-8.42,-4.21,36.01,-11.93,-2.17,47.16,2
0.08,-0.03,-0.98,-23.38,-13.43,32.78,-12.52,-1.01,47.92,2
0.12,-0.04,-0.99,-4.52,-0.24,28.20,-13.31,2.32,47.95,2
0.08,-0.05,-0.99,7.75,12.39,32.96,-13.37,3.16,48.32,2
0.05,-0.03,-0.97,-0.98,11.41,21.18,-15.63,4.25,48.46,2
0.05,0.01,-1.02,0.18,2.26,26.49,-16.48,4.64,48.65,2
0.09,-0.04,-1.03,-11.35,10.50,21.18,-18.13,5.02,48.19,2
0.04,-0.05,-1.03,-12.45,-6.65,20.26,-18.85,7.96,49.07,2
0.05,-0.04,-1.03,27.22,4.52,0.49,-19.73,7.93,48.49,2
0.04,-0.01,-0.99,5.92,4.33,-7.45,-19.21,6.14,47.30,2
0.04,0.00,-1.00,8.30,2.93,-17.15,-19.43,4.35,47.47,2
0.06,0.05,-1.04,9.77,23.25,-20.81,-20.12,3.17,46.28,2
0.02,0.06,-1.04,12.63,15.63,4.33,-20.21,2.39,45.42,2
-0.02,0.05,-0.99,-3.91,2.32,-12.08,-21.04,1.68,46.04,2
-0.01,0.04,-0.95,2.81,-22.16,-24.78,-20.53,1.12,46.59,2
-0.03,0.00,-1.00,21.48,-19.23,26.61,-17.76,0.11,46.07,2
0.07,0.12,-1.01,31.74,-24.90,53.10,-17.36,-1.66,46.84,2
0.13,0.13,-1.00,-26.18,-3.97,22.22,-17.50,-1.40,46.02,2
0.08,0.08,-1.04,-59.81,-17.03,-0.31,-17.41,2.97,48.00,2
0.09,-0.03,-0.99,-27.16,-6.35,-30.21,-15.95,6.97,50.06,2
0.12,-0.03,-1.00,13.18,-1.10,-17.58,-15.34,6.36,50.55,2
0.14,0.02,-1.01,39.25,-8.97,-0.79,-14.11,4.80,50.07,2
0.15,0.07,-1.02,-1.16,-32.04,22.09,-11.73,2.94,50.93,2
0.15,0.07,-0.98,-15.32,-12.70,24.29,-10.94,4.24,51.22,2
0.19,0.02,-1.00,-22.58,6.04,21.97,-11.22,6.38,51.66,2
0.17,-0.00,-0.91,-13.92,15.69,2.38,-10.84,7.36,50.12,2
0.20,-0.01,-1.02,1.95,21.12,16.30,-12.68,8.25,50.76,2
0.07,0.03,-1.02,3.48,7.08,18.55,-15.17,8.50,50.88,2
0.13,0.02,-1.00,11.47,-2.32,10.38,-14.84,9.03,50.44,2
0.11,0.03,-1.02,-9.16,-3.66,26.49,-14.37,8.86,50.71,2
0.18,0.04,-1.03,-5.43,6.53,50.29,-15.42,10.35,50.51,2
0.11,0.05,-0.99,3.36,-6.04,47.06,-16.25,12.40,49.67,2
0.10,0.00,-0.99,-16.66,-7.93,15.44,-15.48,13.35,49.84,2
0.16,-0.01,-1.03,-17.15,-7.20,1.40,-15.32,16.17,51.90,2
0.16,-0.03,-1.02,4.21,-4.52,-4.82,-14.65,17.49,50.85,2
0.13,-0.02,-1.00,16.17,-1.83,2.26,-13.93,15.80,52.51,2
0.17,-0.01,-1.02,-2.62,-5.55,13.37,-13.99,15.52,51.60,2
0.18,-0.01,-0.99,-5.86,-19.10,31.31,-13.01,16.28,51.55,2
0.23,-0.01,-0.98,-12.57,-25.45,37.05,-11.07,17.24,51.28,2
0.26,-0.01,-1.04,-15.20,-6.90,25.27,-9.08,20.43,51.73,2
0.25,-0.01,-1.00,40.22,11.35,16.05,-8.89,20.95,52.69,2
0.22,0.10,-0.99,21.91,-1.71,57.50,-10.64,17.42,51.34,2
0.21,0.15,-0.96,-7.75,-7.81,20.14,-9.63,16.87,51.70,2
0.24,0.12,-0.99,9.70,0.85,-5.98,-9.27,16.71,52.39,2
0.24,0.11,-0.97,-6.84,4.03,-27.83,-9.13,15.78,52.28,2
0.25,0.04,-0.99,-16.97,0.85,-15.38,-9.48,16.58,52.27,2
0.25,0.06,-0.98,3.17,2.38,3.30,-9.67,17.68,52.84,2
0.24,0.03,-0.95,-22.22,1.40,20.20,-10.57,18.12,51.15,2
0.24,-0.03,-1.05,-40.95,10.68,11.05,-10.30,20.89,52.22,2
0.21,-0.03,-1.03,2.50,8.06,18.80,-11.95,24.19,52.11,2
0.19,0.01,-1.01,20.45,13.12,22.40,-12.78,23.96,51.16,2
0.14,0.05,-1.00,21.91,10.31,5.13,-13.78,22.12,50.04,2
0.14,0.06,-0.99,-0.55,-0.31,5.55,-13.45,20.87,50.22,2
0.18,0.05,-1.00,11.05,2.87,6.71,-13.54,20.62,50.51,2
0.17,0.04,-1.00,-4.94,2.44,13.61,-13.34,20.75,50.39,2
0.12,0.06,-1.01,-37.90,-0.92,17.27,-13.66,24.01,50.93,2
0.12,0.02,-0.99,-10.86,-2.50,13.31,-13.04,24.71,50.78,2
0.12,-0.02,-1.03,-5.68,-1.53,7.75,-12.27,27.42,49.21,2
0.14,-0.03,-1.01,-0.55,-0.67,9.03,-12.39,27.16,49.82,2
0.13,-0.01,-1.02,-11.05,1.22,3.30,-12.73,27.40,48.85,2
0.11,-0.02,-1.05,-8.85,0.61,-2.32,-12.32,27.40,49.21,2
0.13,0.00,-0.98,22.46,4.15,-51.64,-11.91,27.49,48.78,2
0.10,-0.01,-1.02,19.04,10.99,-83.56,-14.51,22.74,49.89,2
0.12,-0.01,-0.99,9.46,14.34,-60.49,-16.99,18.44,49.02,2
0.12,0.02,-0.99,-17.52,0.18,-6.35,-17.38,17.99,48.72,2
0.11,-0.03,-1.03,9.77,3.72,-1.95,-18.14,19.24,48.61,2
0.09,-0.01,-1.03,11.54,1.46,-9.64,-17.83,18.14,49.00,2
0.11,0.00,-1.03,-6.53,-5.55,-27.71,-17.64,16.53,49.15,2
0.10,0.01,-1.02,-4.03,-4.58,-15.99,-17.77,16.38,49.18,2
0.06,0.00,-1.04,9.89,-3.23,-16.85,-16.61,16.96,48.45,2
0.11,-0.02,-1.00,9.40,-11.78,-48.52,-16.02,13.87,50.70,2
0.14,-0.02,-1.03,-27.89,10.38,-51.64,-15.88,14.37,50.05,2
0.09,-0.04,-0.99,-8.48,6.47,-34.12,-16.93,13.45,50.02,2
0.10,-0.04,-1.02,15.26,-12.82,-50.90,-16.70,12.46,49.45,2
0.11,0.00,-1.03,21.97,-10.31,-44.80,-15.67,8.51,48.80,2
0.14,0.04,-1.02,25.02,-3.23,-38.82,-14.25,3.53,46.98,2
0.18,0.08,-0.99,14.40,-2.01,-12.57,-13.27,1.57,48.63,2
0.14,0.08,-1.01,-5.80,-0.06,4.46,-13.54,0.11,46.30,2
0.14,0.07,-1.01,-7.93,-0.37,-9.22,-14.09,1.07,48.02,2
0.14,0.09,-1.00,-2.44,0.73,-5.92,-13.55,1.21,47.80,2
0.14,0.04,-1.00,-4.94,7.02,-21.67,-12.98,1.72,48.36,2
0.10,0.02,-1.06,-6.04,3.85,-36.13,-13.15,2.43,48.06,2
0.15,0.01,-1.03,-7.75,-1.77,-33.14,-11.98,0.61,48.40,2
0.14,0.02,-1.02,9.28,0.85,-27.16,-11.44,0.31,47.67,2
0.14,0.00,-1.00,3.60,-2.08,-15.32,-10.84,-1.14,47.09,2
0.13,0.02,-1.01,15.38,2.14,-10.62,-10.27,-2.66,47.52,2
0.11,0.04,-0.98,4.94,6.59,-10.68,-10.49,-3.39,47.72,2
0.13,0.03,-0.99,-10.80,1.28,10.31,-11.76,-3.63,47.24,2
0.09,0.05,-1.00,7.75,-1.22,-11.66,-11.54,-2.11,47.64,2
0.11,0.04,-0.97,5.55,-1.46,-56.40,-10.13,-4.00,46.90,2
0.16,-0.05,-0.98,-8.85,-11.17,-100.40,-6.63,-5.08,47.46,2
0.14,-0.03,-1.03,-0.12,4.46,-21.73,-4.99,-5.57,47.42,2
0.16,0.03,-1.03,9.03,4.39,-11.78,-3.56,-6.74,46.31,2
0.07,0.06,-1.04,38.02,17.82,-10.93,-4.57,-8.98,45.50,2
0.05,0.14,-1.02,36.56,6.35,-33.08,-4.14,-12.44,43.03,2
0.06,0.15,-0.97,0.85,-1.59,-5.55,-3.93,-14.10,42.70,2
0.11,0.13,-1.00,-25.76,-11.11,-15.32,-3.11,-13.59,43.76,2
0.06,0.15,-1.07,-10.07,17.46,-18.37,-1.28,-12.48,44.37,2
0.05,0.06,-0.99,-3.97,10.38,-8.24,-1.01,-11.76,43.32,2
0.08,0.13,-1.02,17.82,-1.65,-13.00,-1.26,-12.85,42.94,2
0.05,0.12,-0.98,14.65,2.87,-27.71,-1.14,-14.51,41.54,2
0.07,0.12,-1.00,-29.36,-10.80,-15.56,0.96,-14.20,42.20,2
0.08,0.15,-1.01,8.24,-20.69,-32.17,2.81,-12.87,44.40,2
0.07,0.12,-1.01,17.03,-10.38,-33.26,4.54,-14.32,41.80,2
0.14,0.13,-1.02,-15.38,-1.59,-34.79,8.04,-15.12,43.01,2
0.13,0.08,-0.97,-11.60,-7.81,-34.24,10.72,-12.93,43.65,2
0.21,0.10,-1.03,-14.10,-11.72,-13.00,13.11,-11.76,43.55,2
0.17,0.11,-0.97,6.35,1.53,-18.98,13.21,-11.13,43.62,2
0.17,0.02,-1.00,-13.49,21.55,-42.05,14.49,-10.24,43.97,2
0.12,0.02,-1.02,-8.24,25.63,-35.71,14.34,-7.93,44.02,2
0.12,0.02,-1.02,10.19,14.34,-21.12,13.88,-7.62,46.41,2
0.11,0.00,-1.00,18.31,-1.59,-14.22,13.88,-7.71,43.52,2
0.11,0.01,-1.01,4.46,-6.77,-23.38,14.79,-8.35,43.95,2
0.11,0.08,-1.01,-5.98,3.30,-17.64,16.38,-7.58,43.85,2
0.07,-0.00,-0.97,-12.51,4.03,-24.11,17.50,-7.70,44.67,2
0.07,0.01,-1.02,-11.84,3.66,-41.93,17.21,-6.99,44.10,2
0.11,0.00,-1.05,-6.59,5.31,-28.56,18.74,-4.71,44.08,2
0.08,-0.09,-0.99,-5.13,7.57,-11.72,20.10,-3.59,45.45,2
0.05,-0.05,-1.01,-7.26,12.94,-10.19,19.43,-2.75,44.09,2
0.01,-0.03,-0.98,10.93,12.39,11.35,18.70,-2.40,44.75,2
0.01,-0.05,-0.99,6.41,2.99,6.71,17.22,-4.13,45.34,2
0.01,-0.02,-1.01,2.93,-23.50,-7.51,17.48,-4.68,45.32,2
0.05,0.00,-1.04,-4.88,-12.27,-6.65,18.20,-4.48,45.10,2
0.07,-0.05,-1.00,0.31,-13.43,-6.47,19.80,-3.63,45.59,2
0.08,-0.00,-1.03,-0.61,3.05,-3.54,21.11,-4.68,43.38,2
0.08,-0.02,-0.99,0.55,-3.05,-5.55,20.84,-5.00,43.27,2
0.12,-0.03,-1.01,1.16,-13.55,-12.94,21.77,-4.17,43.54,2
0.11,0.01,-1.02,9.16,-11.66,-5.13,23.56,-3.54,43.36,2
0.11,-0.01,-0.97,2.08,-1.53,-2.81,24.06,-4.24,41.82,2
0.15,-0.01,-1.00,5.49,-2.62,-2.87,24.23,-4.09,42.15,2
0.13,-0.02,-1.00,4.88,-0.31,-0.61,24.68,-4.28,41.96,2
0.15,-0.00,-0.99,-1.04,4.82,-3.97,24.73,-3.98,41.99,2
0.12,0.00,-0.97,3.48,-1.59,-3.11,23.62,-3.82,42.10,2
0.15,-0.02,-1.01,-12.15,-3.60,-7.75,25.24,-3.61,41.77,2
0.11,-0.05,-0.97,4.70,10.38,-9.40,24.82,-3.37,42.29,2
0.09,-0.00,-1.02,14.34,26.31,0.43,24.19,-3.21,42.11,2
0.09,0.04,-1.02,-2.14,-8.24,-1.40,23.28,-3.38,44.91,2
0.09,0.01,-1.00,0.31,-10.07,-2.14,23.93,-4.15,43.14,2
0.10,0.00,-1.03,-4.09,-1.34,-5.00,24.52,-3.93,41.77,2
0.06,0.01,-1.00,1.95,4.70,0.98,23.66,-3.74,43.46,2
-0.01,0.04,-0.99,-6.35,0.73,-10.99,23.24,-4.90,44.02,2
0.09,0.02,-1.03,-2.26,4.94,-10.86,23.60,-3.21,43.47,2
0.06,-0.01,-0.99,-2.62,13.31,-14.77,24.02,-2.34,43.68,2
0.08,0.01,-0.99,10.86,-18.68,-15.56,23.62,-2.32,43.81,2
0.10,0.03,-1.00,7.14,-8.73,-11.78,25.46,-2.36,43.08,2
0.09,0.03,-1.03,2.01,1.53,-14.83,26.62,-1.78,42.61,2
0.08,-0.01,-1.01,-5.98,0.43,-15.81,27.27,-1.51,42.47,2
0.07,0.00,-0.99,-2.50,2.62,-12.08,27.01,-0.92,42.52,2
0.06,0.01,-1.01,8.42,5.98,-2.62,27.25,-0.76,42.72,2
0.07,0.06,-1.02,0.12,1.65,-2.14,26.76,-1.20,43.35,2
0.00,0.01,-0.98,-3.66,1.65,-15.20,26.67,-1.09,42.90,2
0.05,0.03,-1.01,-1.53,-8.24,-8.79,27.22,-0.49,43.41,2
0.08,0.01,-1.02,-1.10,-4.82,-7.32,28.36,-0.33,44.32,2
0.06,0.03,-1.01,-4.70,-1.59,-6.29,28.20,0.15,42.79,2
0.05,-0.00,-1.00,-4.88,-1.83,-10.44,28.76,0.59,43.12,2
0.06,0.03,-1.01,0.06,4.76,-8.61,28.19,0.83,43.43,2
0.06,0.02,-0.99,1.10,-2.14,-12.27,28.34,2.14,43.59,2
0.08,0.00,-1.01,0.12,-6.35,-8.79,29.52,2.84,43.55,2
0.08,0.01,-1.01,-1.28,1.53,-6.23,28.71,2.83,42.94,2
0.09,-0.02,-1.02,-6.10,5.07,11.23,28.82,3.78,43.47,2
0.07,-0.02,-1.02,-13.73,-2.87,26.43,28.39,4.09,43.37,2
0.05,-0.01,-1.05,9.64,23.50,23.01,27.08,2.20,44.81,2
0.06,-0.02,-1.00,-7.87,-8.00,-16.42,26.45,1.72,44.13,2
0.04,-0.00,-0.99,5.07,4.82,-12.33,27.89,3.45,44.04,2
0.08,0.00,-0.99,-1.04,-13.85,-18.19,27.83,3.80,43.44,2
0.07,-0.06,-0.95,0.18,-6.29,-19.78,28.81,4.57,43.48,2
0.08,-0.04,-1.02,3.72,1.83,-18.80,29.54,5.40,44.06,2
0.07,0.03,-1.07,14.40,16.17,-16.60,29.38,5.88,43.76,2
0.03,-0.04,-0.99,-5.62,-3.36,-23.19,29.55,6.97,44.21,2
0.06,-0.04,-1.02,0.98,2.20,-15.50,30.13,8.18,43.70,2
0.06,-0.04,-0.99,-3.54,-7.14,-7.57,29.31,9.03,44.03,2
0.07,-0.05,-1.01,5.13,4.09,-2.87,29.03,9.68,44.26,2
0.01,0.02,-1.02,-1.59,6.59,-2.44,28.82,9.50,45.35,2
0.08,-0.03,-0.99,0.49,6.71,-13.73,28.63,10.17,45.94,2
0.05,-0.02,-1.01,-2.50,2.26,-6.59,29.27,10.07,45.03,2
0.03,-0.03,-1.00,2.38,-1.59,-1.77,28.63,10.97,45.64,2
0.02,-0.02,-0.97,-1.22,-1.46,-8.12,28.19,11.52,45.08,2
-0.05,-0.03,-1.01,-4.03,4.82,-9.03,27.91,11.62,44.92,2
-0.01,-0.04,-1.02,-0.18,-6.23,-8.73,27.39,12.50,46.77,2
0.06,-0.02,-1.00,-8.00,-16.30,-6.47,27.77,12.65,45.90,2
-0.00,-0.05,-1.03,-6.53,-19.53,-33.45,29.54,14.98,44.26,2
0.01,-0.04,-1.04,-5.43,-1.28,-18.19,30.20,16.33,44.06,2
0.09,-0.07,-1.03,-2.69,-12.76,-25.45,29.44,18.15,42.71,2
0.02,-0.07,-0.99,6.77,-7.69,-35.83,30.25,19.68,41.76,2
0.13,-0.03,-1.05,3.36,-6.16,-36.13,29.72,21.30,40.55,2
0.14,-0.08,-1.03,-16.17,-22.09,-20.57,29.43,21.83,41.59,2
0.07,-0.09,-1.01,-8.36,-1.65,-3.23,30.35,23.75,40.66,2
-0.00,-0.17,-0.97,8.24,22.28,-10.50,27.34,24.54,41.53,2
0.07,-0.09,-0.88,-0.18,6.90,-22.77,26.05,25.17,40.99,2
0.10,-0.07,-0.89,-0.18,-25.02,-33.26,25.72,26.45,41.63,2
0.14,-0.13,-1.00,14.22,17.15,-35.03,25.90,28.09,40.54,2
0.06,-0.07,-1.01,19.78,19.35,-20.94,23.82,28.10,42.37,2
0.04,-0.07,-1.06,32.53,-13.85,-10.62,23.47,27.23,41.91,2
0.06,-0.04,-1.02,-3.11,-0.18,10.56,23.29,26.97,42.26,2
0.04,0.03,-0.98,3.85,-2.44,-19.53,23.73,26.12,42.31,2
0.02,-0.01,-1.00,8.06,38.51,-27.22,21.34,27.48,42.50,2
-0.00,-0.01,-1.02,-3.36,11.41,-5.49,20.08,28.05,43.64,2
-0.03,0.01,-1.10,5.98,-2.26,-2.56,19.56,28.33,45.31,2
