Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Posture
-0.13,0.08,0.98,-14.89,8.97,-0.24,16.87,21.66,-43.52,1
-0.08,0.09,1.00,-15.93,6.77,13.18,17.91,19.79,-43.53,1
-0.08,0.10,1.04,0.61,5.62,20.20,18.31,18.73,-45.02,1
-0.05,0.10,1.00,8.00,5.80,30.15,19.42,18.21,-43.70,1
-0.04,0.12,1.00,-12.27,-7.93,34.79,20.13,17.63,-42.08,1
-0.10,0.09,1.00,8.36,-2.01,32.78,19.89,16.76,-42.68,1
-0.08,0.03,0.98,9.03,-1.22,18.55,19.91,17.41,-42.44,1
-0.11,0.02,0.94,-4.39,8.48,24.17,20.34,17.30,-43.23,1
-0.08,0.00,0.97,9.03,-10.01,53.96,20.52,15.05,-42.76,1
-0.13,-0.03,1.00,23.38,-1.95,51.70,20.10,15.00,-41.72,1
-0.16,-0.02,1.04,12.63,7.32,16.42,20.02,15.55,-44.14,1
-0.06,-0.03,0.99,-13.55,15.75,-22.40,20.69,15.27,-42.02,1
-0.08,0.04,1.00,-17.27,4.58,-46.39,21.92,15.53,-41.16,1
-0.04,0.02,0.98,-4.33,13.98,-57.43,22.63,15.77,-40.33,1
-0.06,0.07,1.03,-5.80,-5.43,-50.35,21.89,18.19,-41.38,1
-0.07,0.05,1.00,-10.56,-0.18,-36.25,22.62,18.79,-41.11,1
-0.07,0.06,0.98,22.03,-5.55,-41.87,22.63,20.50,-40.34,1
-0.11,-0.01,0.97,16.54,6.29,-56.27,22.18,24.13,-39.99,1
-0.02,0.06,0.99,-20.32,8.54,-69.40,22.19,26.49,-40.94,1
-0.06,0.03,0.99,-18.98,-19.84,-44.19,21.70,27.20,-39.81,1
-0.14,0.10,0.97,-25.70,-11.17,-13.06,17.81,25.99,-41.76,1
-0.07,0.10,1.03,7.57,-3.36,-2.75,16.52,25.21,-41.52,1
-0.08,0.10,0.98,16.42,11.29,-11.72,17.44,27.09,-41.88,1
-0.08,0.10,0.98,9.09,7.39,31.92,17.90,28.19,-41.14,1
-0.02,0.04,1.03,22.95,17.94,28.50,20.61,28.42,-40.92,1
-0.03,0.03,1.00,-6.10,6.29,4.70,22.19,27.62,-40.60,1
-0.04,0.01,0.99,15.75,-3.85,-1.89,22.06,28.78,-38.44,1
0.01,-0.02,0.98,0.12,4.58,-3.11,22.46,28.12,-38.67,1
-0.04,0.02,1.00,8.67,-13.31,-21.18,22.52,29.94,-39.15,1
-0.08,-0.03,1.01,19.78,-35.46,-22.22,20.50,32.52,-38.34,1
-0.13,0.01,0.95,10.13,7.45,2.87,18.49,33.91,-37.84,1
-0.03,-0.03,1.01,-8.97,39.06,34.61,19.89,32.34,-38.95,1
-0.03,-0.06,0.89,9.22,26.18,29.60,22.68,30.52,-39.23,1
0.14,0.05,1.01,-14.10,37.72,63.66,29.06,25.83,-35.95,1
0.04,0.09,1.08,-29.79,-18.31,32.04,29.26,24.58,-37.77,1
-0.11,0.07,0.87,4.39,-57.37,74.10,28.15,21.56,-38.46,1
-0.01,0.07,1.05,-28.26,-19.84,49.99,25.27,17.72,-40.39,1
-0.10,0.13,0.97,-10.50,14.71,14.16,23.63,13.75,-40.81,1
-0.02,0.11,1.00,2.26,20.14,33.75,24.93,12.17,-40.21,1
-0.08,0.16,1.00,14.47,23.19,50.84,25.20,11.41,-39.97,1
0.03,-0.04,1.01,42.85,-38.15,157.96,24.41,9.90,-39.51,1
-0.11,-0.05,0.98,-15.44,19.17,2.32,21.95,8.03,-40.37,1
0.00,0.02,0.98,-12.51,22.40,0.67,23.28,6.75,-39.60,1
0.00,0.01,1.02,-3.85,-17.03,-5.07,24.11,5.87,-38.59,1
-0.10,0.03,1.00,-3.05,-15.26,1.89,23.44,6.10,-39.61,1
-0.10,0.04,1.00,-0.49,-13.24,12.45,21.13,5.49,-39.28,1
-0.08,0.07,1.01,7.69,1.10,78.92,20.76,5.27,-39.88,1
0.04,0.00,0.93,-49.50,13.98,44.74,19.89,2.64,-40.39,1
0.02,0.04,0.97,-12.08,1.10,4.88,20.15,-1.70,-39.15,1
0.02,0.04,1.02,15.63,5.31,3.72,20.76,-1.05,-39.27,1
-0.04,0.03,1.02,31.86,-20.81,33.51,20.18,-0.20,-39.39,1
-0.11,0.04,0.95,0.67,-25.88,2.62,18.33,1.54,-42.19,1
-0.05,0.01,1.00,-1.46,-5.62,-19.04,16.55,2.11,-42.61,1
-0.10,-0.01,1.00,9.89,-3.05,-31.31,16.86,2.81,-43.44,1
-0.10,0.03,1.02,-8.24,0.98,-32.53,17.21,3.14,-41.75,1
-0.08,0.02,1.00,5.74,1.71,-37.84,17.74,4.22,-43.15,1
-0.08,0.02,1.00,-18.37,1.40,-34.18,17.97,4.74,-42.83,1
-0.07,0.04,0.99,-12.02,5.98,-45.84,19.19,4.50,-42.20,1
-0.02,0.08,0.99,-12.94,8.85,-48.77,19.34,4.64,-43.14,1
-0.02,0.11,0.95,0.61,-0.31,-37.54,20.96,5.91,-43.05,1
-0.03,0.08,0.99,14.34,-14.40,-36.99,21.02,7.56,-42.82,1
-0.03,0.08,1.00,24.60,-11.78,-20.69,20.40,10.78,-45.25,1
-0.02,0.11,1.11,11.72,3.30,-24.72,19.56,12.13,-45.58,1
-0.02,0.01,0.96,-6.53,-15.69,-16.30,19.89,13.07,-44.75,1
-0.00,0.06,0.88,-3.97,28.08,-44.56,20.13,13.01,-44.46,1
-0.03,0.10,1.00,-6.23,5.31,-35.03,19.92,14.10,-43.44,1
-0.03,0.05,0.98,8.85,29.24,-38.64,20.10,15.31,-44.23,1
-0.01,0.04,0.99,-8.54,2.44,-17.58,21.14,17.37,-44.07,1
-0.00,0.08,0.99,-5.86,-11.78,-19.29,21.29,17.48,-44.34,1
-0.03,0.08,0.99,6.23,-12.02,-7.32,20.75,17.64,-44.93,1
-0.05,0.04,0.98,-6.23,9.83,-1.28,19.98,17.44,-44.45,1
-0.08,-0.00,1.07,49.44,-30.76,-39.79,18.92,20.78,-45.92,1
-0.08,-0.02,0.97,14.22,15.44,-38.82,17.41,24.80,-45.25,1
0.00,-0.09,1.03,-2.08,12.70,-37.72,18.23,26.51,-44.82,1
0.02,-0.04,0.95,-8.67,21.12,-16.91,19.42,26.07,-43.42,1
0.04,-0.01,1.01,4.76,7.26,-18.86,20.85,26.39,-42.93,1
0.04,-0.03,0.99,-16.30,7.45,-9.34,20.36,27.04,-42.88,1
0.03,-0.01,1.04,-0.67,-4.82,-8.85,21.36,26.20,-42.90,1
0.04,0.02,0.99,-14.28,11.66,-30.40,20.97,25.31,-44.85,1
0.10,0.09,0.99,-18.01,-7.02,-2.08,20.73,23.94,-44.43,1
0.04,0.05,1.00,5.00,-3.54,-1.53,20.18,23.83,-44.69,1
0.05,0.11,0.99,7.20,-19.41,-6.84,20.09,24.01,-44.59,1
-0.03,0.07,1.01,-4.21,-31.86,-32.90,17.25,24.99,-45.26,1
-0.05,0.10,1.00,-6.29,-17.88,-15.56,14.69,25.60,-46.45,1
-0.02,0.15,0.97,-16.97,3.17,1.53,13.21,24.27,-46.96,1
-0.02,0.11,0.98,-14.53,6.65,-0.43,14.17,24.01,-46.97,1
-0.03,0.10,1.00,-10.56,5.98,12.57,15.27,22.08,-47.07,1
-0.02,0.10,1.00,25.02,-5.13,44.19,15.58,21.89,-47.30,1
-0.10,0.02,1.01,-12.08,-17.09,34.18,14.45,22.80,-46.75,1
-0.10,0.01,1.00,11.60,-2.14,55.42,14.65,22.52,-46.66,1
-0.22,-0.06,1.13,49.74,-28.56,100.28,14.75,24.17,-47.09,1
-0.17,-0.03,1.04,-7.57,8.61,42.79,14.87,24.94,-46.06,1
-0.10,-0.01,1.03,-12.08,26.12,26.49,17.85,22.58,-45.98,1
0.03,-0.01,0.99,-0.73,29.24,62.62,19.32,20.42,-45.13,1
-0.08,0.01,0.95,-21.24,-18.62,51.88,21.95,17.08,-44.70,1
-0.06,-0.02,1.01,20.75,-7.08,20.69,20.58,14.54,-45.02,1
-0.10,0.01,1.00,-20.26,7.81,21.30,20.73,13.56,-44.26,1
-0.08,0.03,0.95,-4.58,3.66,31.37,21.86,13.33,-44.04,1
-0.04,0.02,1.02,-4.33,-2.26,26.18,20.63,11.94,-42.49,1
-0.03,-0.01,0.98,-17.52,-0.61,44.13,20.08,8.78,-43.62,1
-0.02,0.05,0.96,5.68,10.44,42.72,20.83,7.56,-41.54,1
-0.05,0.04,0.99,-11.05,6.59,49.80,20.46,6.80,-42.55,1
-0.02,0.02,0.95,11.05,7.14,38.76,20.73,3.66,-40.70,1
-0.03,-0.01,1.05,15.01,-5.49,23.62,20.54,4.06,-40.87,1
-0.05,-0.02,0.99,12.57,-10.50,25.57,19.03,4.25,-41.06,1
0.03,-0.00,0.84,-0.37,3.48,21.67,18.33,4.60,-41.58,1
-0.08,-0.05,1.03,-11.41,3.91,28.02,17.07,3.60,-41.04,1
0.02,-0.04,1.05,6.23,-0.55,35.58,17.31,1.94,-41.85,1
-0.01,-0.04,0.95,-3.54,-1.83,36.25,16.16,1.40,-41.52,1
-0.02,-0.06,0.98,-9.28,-1.95,25.27,14.95,0.27,-39.50,1
-0.01,-0.03,0.95,-13.98,-6.90,14.10,13.64,-1.65,-40.67,1
-0.08,-0.02,1.03,7.39,-4.09,10.25,12.73,-1.86,-41.02,1
-0.07,-0.02,1.00,12.02,-5.49,18.92,12.72,-2.25,-40.31,1
-0.07,-0.06,0.98,5.55,-27.16,39.79,10.90,-0.98,-40.38,1
-0.15,-0.08,1.00,14.47,-43.27,41.81,6.08,-0.79,-42.40,1
-0.18,-0.14,0.99,24.29,-14.65,30.46,2.53,1.03,-44.13,1
-0.07,-0.18,0.96,16.72,-0.98,20.87,3.00,2.70,-43.90,1
-0.20,-0.26,0.87,-13.61,8.12,42.11,2.94,3.98,-44.53,1
-0.15,-0.14,0.97,-5.13,-25.09,19.10,3.60,0.20,-43.38,1
-0.11,-0.08,1.00,-6.84,-8.73,9.95,3.50,-4.19,-42.24,1
-0.21,-0.09,0.99,6.10,9.95,11.72,1.71,-3.93,-41.50,1
-0.24,-0.14,0.95,14.95,26.12,7.32,3.16,-3.27,-41.13,1
-0.19,-0.04,1.06,-29.42,-9.64,17.64,1.29,-4.63,-42.22,1
-0.18,-0.07,1.08,32.17,-6.10,15.56,-1.28,-3.69,-42.11,1
-0.12,-0.16,0.97,13.49,0.61,4.21,-1.72,-1.31,-42.79,1
-0.15,-0.16,0.95,-3.66,-8.67,2.87,-2.32,-0.87,-41.88,1
-0.20,-0.12,0.95,-39.61,2.26,7.93,-3.55,-1.81,-42.37,1
-0.17,-0.08,0.98,-8.61,9.89,13.67,-2.89,-4.39,-40.41,1
-0.15,-0.06,0.98,-17.33,-10.74,20.87,-3.87,-4.91,-40.55,1
-0.17,-0.07,0.95,-20.94,-6.90,36.19,-5.00,-5.86,-40.44,1
-0.16,-0.04,1.00,-9.22,21.00,53.96,-6.51,-6.20,-40.37,1
-0.10,-0.07,1.00,1.53,3.05,27.89,-7.34,-5.91,-39.67,1
-0.12,-0.06,1.00,1.77,5.74,28.50,-8.24,-5.19,-40.55,1
-0.07,-0.05,0.95,-0.61,19.84,33.33,-8.84,-4.32,-40.25,1
-0.02,-0.06,0.99,-1.10,9.09,23.44,-8.13,-3.09,-40.45,1
-0.02,-0.16,0.98,-6.35,19.23,15.44,-7.90,-1.99,-41.36,1
-0.00,-0.08,1.10,-0.24,-12.70,19.17,-7.32,-2.67,-42.05,1
-0.06,-0.11,0.95,11.11,9.52,23.68,-9.16,-3.05,-41.15,1
-0.01,-0.11,1.00,1.22,-2.20,20.81,-8.67,-2.39,-40.44,1
0.04,-0.16,1.00,16.30,1.89,27.04,-9.20,-0.72,-41.31,1
0.03,-0.13,0.97,5.92,-2.14,18.55,-9.55,0.72,-41.11,1
0.05,-0.18,0.96,-0.61,-4.09,36.01,-10.69,0.81,-41.61,1
0.00,-0.08,1.05,2.75,8.97,13.18,-10.91,1.87,-42.49,1
0.06,-0.17,0.93,3.66,-3.05,24.90,-11.25,2.39,-42.27,1
0.04,-0.17,1.00,-3.42,-5.86,27.04,-12.01,2.43,-42.35,1
0.02,-0.08,1.00,-2.26,-9.77,28.08,-12.84,2.70,-41.48,1
0.11,-0.11,0.97,-3.48,4.03,18.86,-12.21,3.87,-42.49,1
0.06,-0.10,1.00,-2.99,-4.27,15.56,-12.70,3.65,-42.47,1
0.07,-0.14,0.99,-1.46,0.67,21.36,-13.35,3.75,-41.25,1
0.05,-0.09,0.98,-5.80,-0.31,17.88,-14.27,3.83,-41.63,1
0.05,-0.12,1.01,16.54,3.54,20.57,-14.55,5.64,-41.30,1
0.07,-0.12,1.01,-5.13,-8.97,21.42,-15.14,6.53,-41.72,1
0.04,-0.13,0.99,-8.54,-5.74,17.52,-15.84,7.06,-41.60,1
0.06,-0.14,0.99,7.26,-11.05,13.92,-16.64,7.18,-41.93,1
0.03,-0.08,0.84,1.22,23.07,43.82,-17.47,9.16,-43.38,1
0.07,-0.12,1.05,5.92,2.08,47.24,-17.47,13.16,-43.74,1
0.10,-0.09,1.01,1.34,11.90,28.32,-17.18,14.18,-44.53,1
0.10,-0.09,0.94,-3.72,5.49,27.10,-16.47,16.46,-44.12,1
0.12,-0.10,0.94,18.80,7.75,11.35,-16.02,17.68,-44.04,1
0.14,-0.16,1.00,18.55,-7.93,23.86,-15.64,18.36,-44.54,1
0.14,-0.12,0.95,-9.09,8.79,12.94,-15.60,19.76,-44.75,1
0.15,-0.15,0.99,-6.41,-10.62,2.99,-15.83,19.65,-44.74,1
0.13,-0.14,0.97,9.16,2.38,9.03,-15.93,20.24,-45.17,1
0.14,-0.12,0.97,6.16,6.35,17.70,-15.89,20.91,-45.78,1
0.19,-0.15,0.99,9.40,4.70,46.45,-14.25,22.74,-45.54,1
0.15,-0.16,0.97,4.09,-25.33,24.96,-14.15,24.30,-44.08,1
0.15,-0.13,0.97,-2.87,-19.65,23.13,-15.91,24.91,-44.41,1
0.12,-0.16,1.00,3.30,-2.62,21.91,-16.58,25.32,-44.68,1
0.13,-0.11,0.96,-0.55,-4.70,31.56,-16.65,26.18,-45.18,1
0.10,-0.12,0.95,-1.77,-0.31,34.30,-16.27,27.12,-44.26,1
0.15,-0.10,0.98,-17.09,-1.83,20.69,-15.65,27.38,-44.02,1
0.11,-0.08,0.97,-3.91,-13.37,22.83,-15.63,27.50,-45.78,1
0.11,-0.07,1.00,2.69,-11.11,18.31,-16.58,27.95,-44.98,1
0.11,-0.05,1.00,5.86,2.87,26.25,-16.87,28.19,-44.86,1
0.06,-0.06,0.98,6.16,-6.10,27.34,-17.08,30.13,-43.74,1
0.12,-0.08,1.00,7.63,-5.43,39.25,-16.88,31.70,-44.12,1
0.11,-0.09,0.97,-9.16,0.98,11.60,-16.43,32.18,-43.76,1
0.11,-0.09,0.99,9.64,1.89,11.84,-16.43,32.41,-43.63,1
0.09,-0.10,1.00,8.42,-9.83,9.09,-15.39,33.94,-43.88,1
0.10,-0.10,0.96,16.36,-30.58,16.48,-15.87,34.50,-44.70,1
0.03,-0.13,1.00,9.22,-15.99,22.34,-16.80,36.95,-42.35,1
0.07,-0.18,0.99,-10.74,11.29,7.69,-16.71,38.24,-43.05,1
0.05,-0.10,0.98,-15.01,6.59,16.85,-15.71,37.50,-41.83,1
0.06,-0.10,1.02,-43.40,29.42,72.69,-14.01,36.54,-43.82,1
0.15,0.05,0.93,0.85,7.57,17.64,-8.57,34.67,-45.62,1
0.18,-0.01,0.97,-25.27,0.37,-11.54,-8.53,35.28,-45.62,1
0.17,0.09,0.82,34.48,-21.97,8.79,-9.66,33.54,-45.50,1
0.06,0.03,0.95,-3.72,-6.47,12.94,-10.79,34.94,-44.96,1
0.21,-0.02,0.99,25.45,3.05,30.40,-9.27,34.74,-44.35,1
0.09,0.04,0.96,-19.04,3.23,6.16,-9.03,34.48,-45.14,1
0.08,0.05,0.91,35.83,3.66,21.73,-7.32,36.60,-44.21,1
0.13,-0.09,1.02,10.25,-4.52,71.47,-8.09,39.54,-43.73,1
0.23,-0.06,0.98,-10.01,10.93,75.68,-5.18,40.69,-43.26,1
0.19,-0.07,1.02,12.94,7.32,26.61,-0.87,41.72,-44.06,1
0.13,-0.01,0.97,7.81,2.93,6.23,0.96,41.52,-43.63,1
0.17,-0.05,1.00,-9.22,5.92,7.26,1.76,41.81,-43.55,1
0.22,0.01,0.99,2.81,-4.21,-0.06,2.71,41.24,-43.86,1
0.25,-0.11,1.22,-21.24,0.00,-14.04,2.56,40.30,-43.63,1
0.23,0.12,0.92,-6.53,0.18,1.28,1.55,36.39,-45.57,1
0.19,0.06,1.07,24.90,-31.92,-6.53,1.78,34.80,-45.03,1
0.13,0.08,0.96,5.74,-12.82,2.99,-0.37,35.38,-45.74,1
0.14,0.05,1.01,12.02,-13.31,2.99,-1.53,36.40,-44.90,1
0.06,0.05,1.00,-9.40,-24.72,4.76,-2.49,36.66,-45.48,1
0.06,0.06,0.99,3.23,-12.33,7.51,-3.81,35.21,-45.50,1
0.03,0.07,0.99,9.64,-16.78,9.77,-4.41,36.13,-44.96,1
-0.01,0.03,0.97,0.24,-11.60,10.44,-5.35,36.74,-44.58,1
-0.07,0.05,1.03,-10.01,-15.32,24.60,-5.09,37.43,-45.50,1
-0.06,0.03,0.97,-15.99,20.69,50.90,-7.21,37.11,-45.04,1
-0.01,0.04,0.99,-5.00,-5.43,20.57,-5.11,35.72,-44.97,1
-0.03,0.13,0.97,-2.62,0.98,21.48,-4.98,36.30,-45.03,1
-0.03,0.06,1.00,-9.16,-1.77,16.66,-4.99,35.51,-43.63,1
-0.04,-0.01,0.91,-17.52,0.31,20.45,-4.19,34.53,-46.00,1
-0.09,0.16,0.98,-9.58,-3.05,29.30,-4.27,32.35,-46.23,1
-0.08,0.14,0.98,-2.08,-0.24,28.87,-3.53,31.95,-45.28,1
-0.08,0.17,1.06,33.57,2.08,7.51,-3.33,33.04,-45.06,1
-0.05,0.15,1.00,0.24,10.44,-5.37,-2.34,36.25,-44.80,1
-0.03,0.08,0.99,-0.55,21.73,25.45,-0.87,35.51,-44.97,1
0.00,0.12,0.99,-9.03,16.24,28.56,1.25,35.75,-44.09,1
-0.01,0.13,1.00,-10.25,8.91,36.01,2.59,35.19,-44.60,1
-0.02,0.16,1.03,-9.28,-12.45,33.02,3.23,34.59,-43.60,1
-0.04,0.18,1.00,13.55,-24.54,26.79,3.45,34.24,-43.75,1
-0.06,0.07,1.00,10.74,-3.05,7.69,2.03,35.63,-44.03,1
-0.09,0.07,0.99,-18.19,10.93,22.22,2.95,35.53,-44.25,1
-0.08,0.13,0.97,-11.90,5.86,31.86,5.48,33.69,-44.81,1
-0.04,0.16,0.99,-16.60,-10.56,18.80,5.86,32.45,-44.91,1
-0.06,0.19,1.01,-8.54,10.13,19.78,6.48,31.29,-45.51,1
-0.16,0.37,0.83,16.78,6.84,-12.94,7.95,30.58,-45.20,1
-0.01,0.16,0.99,1.04,22.64,2.01,9.73,30.38,-45.90,1
0.01,0.14,1.00,10.07,17.82,-0.12,11.82,30.86,-44.81,1
-0.02,0.33,0.98,-1.10,6.41,9.28,13.32,31.12,-44.17,1
0.00,0.18,0.96,4.33,5.68,6.10,14.70,30.93,-45.13,1
0.04,0.16,0.98,8.24,-2.26,7.08,14.18,31.47,-44.36,1
0.06,0.15,1.00,-5.00,-6.59,13.18,14.17,31.24,-44.84,1
0.01,0.18,0.90,3.11,14.22,18.92,13.84,30.88,-44.31,1
0.07,0.14,0.96,1.89,-6.35,14.83,15.64,30.93,-43.87,1
-0.01,0.10,0.96,-2.75,-7.20,14.40,14.97,31.47,-44.60,1
-0.04,0.10,1.00,10.07,-8.79,17.76,14.51,30.62,-44.97,1
-0.01,0.12,1.01,-6.35,-10.50,18.62,14.40,30.49,-43.98,1
-0.04,0.09,0.96,-6.65,-20.57,27.34,14.17,30.77,-44.34,1
-0.05,0.14,1.00,1.46,-1.71,12.88,13.77,29.13,-43.46,1
-0.10,0.20,0.89,-42.60,-18.80,9.16,13.35,28.74,-43.62,1
-0.12,0.17,0.99,-15.93,-0.85,20.39,12.72,26.73,-45.13,1
-0.10,0.16,0.97,17.52,3.78,20.81,13.24,24.88,-44.46,1
-0.06,0.14,0.98,12.94,15.81,13.24,14.72,26.05,-43.32,1
-0.05,0.09,0.99,12.02,11.60,19.71,17.11,25.82,-42.35,1
-0.02,0.09,0.99,-0.24,-10.19,15.26,16.52,26.07,-43.29,1
-0.11,0.12,1.00,-0.85,8.06,29.97,15.87,26.10,-42.64,1
-0.12,0.16,1.00,-5.98,-9.95,36.07,18.02,24.18,-42.25,1
0.04,0.12,1.00,-6.84,30.58,8.85,19.35,22.56,-40.95,1
-0.12,0.13,0.98,-3.05,-22.09,42.30,20.03,22.44,-42.55,1
-0.15,0.09,0.96,4.76,-13.85,29.30,19.42,20.85,-42.65,1
-0.10,0.08,1.00,-6.96,3.72,14.16,18.79,20.46,-42.48,1
-0.15,0.09,0.97,8.97,-10.93,13.43,19.40,18.88,-42.68,1
-0.09,0.09,1.02,6.65,-7.93,14.77,18.92,19.54,-42.42,1
-0.14,0.08,0.99,19.35,1.71,24.54,18.35,19.78,-42.31,1
-0.15,0.06,1.00,-8.97,14.89,6.41,19.67,20.47,-42.02,1
-0.07,0.04,0.99,4.03,0.73,5.13,19.71,19.69,-40.86,1
-0.09,0.04,0.99,4.33,1.59,-10.80,20.63,19.51,-41.61,1
-0.10,0.03,1.00,-3.72,-6.23,-11.05,20.69,20.03,-41.39,1
-0.11,0.03,0.98,4.03,-2.87,1.28,20.69,19.82,-41.88,1
-0.12,0.02,1.01,11.11,-0.85,0.61,20.03,20.86,-41.80,1
-0.12,0.01,1.00,10.25,3.05,-0.24,20.26,21.57,-40.58,1
-0.07,-0.00,0.98,-9.58,38.02,18.74,21.29,21.81,-40.27,1
-0.03,0.02,1.03,-11.72,3.48,7.69,23.66,19.26,-39.03,1
-0.03,0.04,1.00,-1.34,0.18,20.20,23.51,18.03,-38.10,1
-0.05,0.06,1.02,-2.08,3.85,11.54,23.93,16.85,-39.87,1
-0.02,0.05,0.99,3.30,1.16,3.42,24.52,16.69,-39.45,1
-0.04,0.06,0.98,4.03,-1.77,4.76,23.62,16.67,-38.81,1
-0.06,0.03,1.00,4.39,-9.58,2.01,24.02,17.10,-39.71,1
0.00,0.01,0.98,2.50,-2.93,5.37,23.75,16.70,-38.77,1
-0.05,-0.01,0.99,9.83,-2.14,6.29,23.93,17.27,-39.69,1
-0.05,0.00,1.01,0.67,-1.34,2.69,23.43,18.09,-38.76,1
-0.04,-0.01,0.99,-2.62,2.14,0.31,23.05,17.43,-38.11,1
-0.03,-0.00,0.98,-5.07,3.78,-0.12,23.56,17.00,-39.03,1
-0.04,0.01,1.01,2.93,-0.12,-1.40,23.73,16.75,-39.03,1
-0.04,-0.00,1.01,-5.55,5.62,0.00,24.30,17.27,-39.12,1
-0.01,0.00,0.99,-1.22,7.87,1.65,25.35,16.85,-38.22,1
-0.02,0.00,1.01,10.62,0.18,16.24,25.77,16.26,-38.35,1
-0.09,-0.01,1.05,3.36,-9.52,24.29,25.35,16.41,-38.76,1
-0.04,-0.02,1.01,-10.86,1.95,16.78,25.32,15.01,-38.49,1
0.04,0.01,0.98,-10.44,16.72,12.57,26.40,12.23,-37.93,1
0.03,0.03,1.00,3.78,3.72,13.24,26.71,11.85,-37.92,1
0.01,0.03,1.00,4.27,-0.73,8.85,27.49,11.17,-37.67,1
0.02,0.02,0.99,0.00,-6.23,4.21,26.44,11.15,-37.48,1
0.00,-0.00,1.02,4.27,-15.14,10.44,26.29,10.63,-38.55,1
-0.02,0.01,1.00,1.40,-4.21,16.72,25.27,10.52,-39.06,1
-0.03,0.01,1.03,6.35,-9.28,21.12,24.50,10.29,-39.59,1
-0.02,-0.00,0.98,-2.62,3.42,20.69,24.32,9.47,-39.37,1
-0.03,-0.01,1.01,1.89,1.53,22.40,24.35,8.91,-40.11,1
-0.04,-0.01,0.99,-2.62,-2.75,21.91,24.61,8.17,-38.83,1
-0.04,-0.02,1.01,-3.78,-6.16,31.01,23.39,6.86,-38.98,1
-0.03,-0.03,1.00,-6.65,-2.56,24.60,23.03,5.47,-39.65,1
-0.02,-0.02,1.00,-3.78,0.18,8.18,22.13,4.06,-40.12,1
-0.03,0.00,0.99,-9.03,1.04,14.16,21.97,3.92,-39.09,1
-0.03,-0.00,1.00,-5.98,-1.34,19.04,21.22,2.59,-38.60,1
-0.03,0.01,1.02,-1.16,4.52,15.50,21.53,2.06,-38.35,1
-0.04,0.02,0.98,0.79,5.86,15.01,20.65,1.04,-38.20,1
-0.00,-0.00,1.01,0.06,-2.01,7.51,20.79,1.35,-38.28,1
-0.07,0.03,1.01,-2.56,-7.57,6.35,19.42,0.59,-38.31,1
-0.10,0.00,1.02,-10.80,-36.44,10.07,16.24,0.74,-40.76,1
-0.11,0.03,1.01,2.81,11.54,36.93,14.36,0.24,-40.63,1
-0.04,-0.01,0.98,8.24,12.51,32.65,15.32,-0.65,-41.10,1
-0.07,-0.05,0.98,-0.12,-10.31,-5.92,17.04,1.18,-39.43,1
-0.01,0.00,0.99,-25.09,2.81,2.14,16.36,0.65,-40.53,1
-0.07,0.02,1.01,0.79,-0.92,1.71,16.47,-0.28,-39.25,1
-0.03,-0.01,0.96,-6.16,5.68,12.63,15.83,-0.45,-39.77,1
-0.01,0.02,0.98,-4.03,2.01,20.32,16.22,-2.15,-39.86,1
-0.07,0.04,0.99,1.22,-2.81,10.50,15.23,-3.04,-37.35,1
-0.04,0.04,1.01,1.04,-1.40,1.16,14.42,-2.67,-38.72,1
-0.03,0.03,0.99,-7.51,4.88,5.25,14.88,-3.17,-39.43,1
-0.01,0.03,0.98,-1.28,6.23,13.00,14.59,-3.77,-38.54,1
-0.05,0.05,1.00,1.10,-5.25,14.59,14.20,-4.69,-37.49,1
-0.02,0.01,0.99,4.15,-10.07,1.83,13.64,-4.48,-38.34,1
-0.15,0.03,1.06,7.87,-9.09,17.76,10.80,-3.31,-38.71,1
-0.07,-0.00,1.00,3.05,1.71,5.31,10.99,-3.50,-40.36,1
-0.07,0.03,0.99,-9.83,5.07,-11.66,10.83,-3.63,-39.29,1
-0.04,0.02,0.97,-4.27,12.39,-25.63,12.67,-3.70,-39.23,1
-0.02,0.02,0.98,-2.56,-5.86,15.69,13.29,-4.33,-38.06,1
-0.06,0.04,1.02,5.00,1.04,36.32,11.05,-3.93,-38.65,1
-0.07,0.04,1.01,11.29,9.03,23.32,10.39,-4.90,-38.89,1
-0.04,-0.01,0.99,-1.65,2.32,16.17,10.00,-4.17,-38.67,1
-0.06,0.04,1.00,-5.74,-0.12,-0.06,9.63,-4.16,-39.93,1
-0.05,0.01,1.00,-7.32,13.49,-42.30,11.35,-4.93,-37.83,1
-0.01,0.00,1.00,1.71,-8.12,10.07,12.46,-4.87,-37.49,1
-0.04,0.00,1.00,12.63,-4.39,42.18,11.87,-5.43,-38.06,1
-0.06,0.01,1.00,0.43,5.31,17.09,9.52,-4.85,-39.56,1
-0.03,0.03,1.04,-16.72,0.85,-67.50,10.34,-5.81,-38.72,1
0.03,0.03,1.00,-2.81,1.40,-38.09,12.63,-5.99,-35.79,1
-0.03,0.06,1.00,11.11,8.79,-14.71,13.93,-5.48,-36.34,1
-0.02,0.05,1.00,3.60,23.38,-36.56,15.71,-5.05,-37.11,1
0.02,0.04,0.99,5.37,5.80,-40.65,18.08,-2.87,-36.83,1
0.04,0.01,1.02,2.01,-7.08,-24.54,18.76,-1.70,-36.90,1
0.00,0.03,1.02,5.25,-5.25,-16.66,18.53,-0.50,-38.01,1
