Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Posture
-0.40,0.10,-0.39,-283.63,-83.80,65.19,17.96,37.17,-28.45,5
0.42,-0.02,0.74,23.19,-25.57,108.76,19.49,15.61,-32.98,5
-0.14,-0.52,-0.49,-216.61,407.59,145.69,33.04,9.16,-22.72,5
0.38,0.61,0.01,70.98,466.25,67.20,42.53,7.35,-5.02,5
0.64,0.49,0.32,31.62,202.03,173.83,36.67,-1.59,24.41,5
0.64,0.85,-0.54,242.80,72.27,13.55,14.66,-15.00,30.73,5
0.98,0.09,-0.37,-207.82,-336.61,-149.96,21.58,-11.71,31.12,5
1.14,0.56,-0.78,-244.87,93.14,11.84,37.55,3.03,23.35,5
0.62,-0.34,-0.54,8.36,-82.46,-151.12,36.29,16.64,28.78,5
0.54,-1.02,-0.76,196.47,-565.92,28.93,42.42,22.13,12.10,5
0.78,-0.32,0.19,220.89,-405.58,164.25,34.58,15.91,-23.57,5
-3.34,-3.90,4.00,255.49,-415.41,323.67,19.06,23.63,-34.75,5
0.28,-0.57,0.80,30.94,-48.34,102.17,5.04,21.73,-38.62,5
0.07,-0.00,1.11,34.73,-52.31,275.39,3.19,21.52,-39.22,5
0.14,-1.18,0.45,108.28,-79.59,339.60,0.17,33.42,-37.23,5
0.85,-0.46,0.44,-42.42,69.21,221.68,3.72,34.38,-36.01,5
1.56,-0.46,0.67,83.07,168.52,214.84,19.46,27.64,-31.51,5
0.74,0.34,0.51,-25.27,125.55,61.22,31.41,16.52,-26.60,5
1.32,-0.03,0.37,84.66,56.15,135.62,39.53,13.48,-15.39,5
0.55,0.81,-0.31,-276.55,319.09,-51.03,40.16,7.53,-12.52,5
1.15,-0.54,-1.28,-248.29,39.43,-221.01,43.92,15.69,12.07,5
1.24,0.20,-0.71,211.98,-404.72,18.55,43.16,20.95,-2.14,5
0.17,-1.55,0.11,632.20,-339.84,-195.62,28.26,44.10,-13.43,5
0.94,-0.22,-0.19,-18.80,-60.24,-9.22,20.21,54.32,-5.47,5
0.85,-1.76,0.93,-33.33,-129.09,-79.35,17.70,56.08,-7.78,5
0.58,-0.42,0.28,-26.31,-190.98,-180.36,2.77,58.85,-13.26,5
-0.02,-0.53,0.53,-154.91,-117.80,-126.53,-17.81,57.39,-15.04,5
-0.30,-0.19,1.05,-191.89,121.22,-209.05,-29.36,40.95,-22.74,5
-0.46,0.22,0.59,-412.35,575.32,-150.27,-19.53,29.52,-35.11,5
0.85,0.10,0.23,48.95,278.32,-103.03,28.28,8.63,-27.59,5
1.04,-0.17,-0.52,-52.31,330.14,-137.45,44.34,19.42,-2.82,5
0.61,-0.65,-0.77,-104.68,212.10,-101.62,39.70,33.47,15.27,5
0.24,-0.70,-0.70,-186.71,-156.56,101.07,38.40,35.23,14.33,5
0.78,-0.51,-0.30,-14.28,-180.66,178.22,43.04,26.18,4.35,5
1.09,-0.20,-0.01,-198.85,-178.47,130.37,42.18,9.83,-10.07,5
1.01,-0.29,0.18,33.63,-92.29,88.62,34.78,-1.48,-16.71,5
0.66,0.27,0.80,-108.15,-13.06,68.12,28.93,-4.85,-21.64,5
0.75,0.64,-0.03,-45.29,38.15,-46.88,25.88,-14.18,-14.98,5
0.62,0.52,-0.45,-342.83,-212.52,-85.75,28.80,-16.20,-2.39,5
0.89,0.14,0.24,75.62,-9.28,5.80,34.29,-11.16,-2.82,5
1.07,0.64,0.69,-88.07,118.59,-77.70,34.57,-8.13,-9.47,5
1.28,0.03,0.77,-377.81,-38.88,-79.65,39.66,-2.56,-1.92,5
0.86,0.00,0.40,-23.56,78.37,-10.68,41.13,0.24,9.97,5
0.94,-0.13,0.02,-420.41,-177.43,-126.53,43.84,11.93,7.42,5
0.49,0.35,0.37,18.55,-358.76,123.17,43.74,17.30,-3.99,5
0.44,0.69,0.56,-225.10,-17.64,-88.93,35.17,11.56,-22.95,5
0.48,0.33,0.45,-249.82,40.95,88.68,36.88,1.29,-17.16,5
0.37,0.76,0.28,-4.09,-32.35,-188.90,38.99,-5.02,-6.54,5
0.67,0.61,0.36,59.14,-52.55,-140.26,40.56,3.39,-11.87,5
0.56,0.18,0.63,43.58,-33.08,-81.48,40.67,15.48,-15.32,5
0.94,0.51,0.33,-11.84,-13.55,-20.69,39.97,24.46,-16.08,5
0.64,-0.09,0.72,-57.37,-43.21,-223.75,30.27,39.51,-19.27,5
0.98,0.04,0.17,3.91,20.87,-139.59,22.49,47.22,-19.78,5
1.28,-0.23,0.40,22.28,23.86,-43.21,21.84,50.39,-17.79,5
0.65,-0.36,0.65,15.20,-38.94,-121.52,16.75,52.60,-17.55,5
0.38,-0.86,0.63,-18.37,11.35,-61.16,6.48,57.71,-17.54,5
0.39,-0.85,0.41,39.79,-74.46,-58.59,-2.72,59.69,-16.16,5
0.65,-1.26,0.24,-14.95,0.43,41.38,-2.56,59.96,-16.00,5
0.17,-0.56,0.75,-29.72,-56.46,197.45,0.32,58.00,-16.86,5
1.02,-0.29,0.48,-125.49,141.78,391.66,22.42,44.96,-21.90,5
0.73,0.10,0.37,-9.46,180.24,190.92,41.47,24.76,-12.92,5
0.84,0.65,0.29,85.45,34.30,84.41,44.34,18.05,-4.33,5
1.09,0.39,0.34,-114.14,-138.24,-152.10,44.57,17.31,-1.50,5
0.67,0.22,0.49,-105.77,-288.82,-383.91,30.22,33.22,-23.01,5
0.29,-0.42,1.11,-76.48,144.29,-110.17,12.45,39.17,-30.55,5
0.72,-0.28,0.70,-88.93,-107.91,-122.13,12.37,38.77,-31.54,5
0.51,-0.33,0.96,-146.06,-52.55,-36.32,0.07,33.63,-35.85,5
0.23,0.32,0.97,-69.82,-111.76,1.40,-6.32,21.80,-38.68,5
0.02,-0.12,1.08,48.40,-16.72,178.53,-6.96,20.40,-39.61,5
0.09,0.26,0.89,69.03,-15.50,118.23,-8.33,23.17,-37.63,5
0.16,0.09,0.97,-49.93,-20.57,53.22,-8.30,29.66,-36.36,5
0.46,0.30,1.00,-38.57,25.76,-246.40,-10.02,24.62,-37.76,5
0.32,0.05,1.47,107.97,103.09,-520.63,-3.06,9.24,-39.03,5
0.46,-0.11,0.76,-39.98,217.10,-246.52,17.96,12.87,-36.79,5
1.11,-0.57,0.34,-72.14,17.21,-135.93,27.82,16.41,-29.52,5
1.00,-0.25,0.80,-11.54,-90.64,123.05,27.64,14.72,-30.37,5
0.65,-0.11,0.55,-303.10,-3.85,346.56,14.03,-2.22,-30.30,5
0.45,0.68,0.35,-88.13,98.02,153.75,8.57,-18.57,-17.44,5
0.70,0.80,0.32,12.39,53.83,217.96,2.49,-20.24,-14.55,5
0.12,0.98,0.17,-53.16,55.54,281.62,-13.68,-17.52,-13.89,5
-0.16,0.26,0.25,38.27,73.85,322.39,-28.42,-2.27,-20.79,5
-0.73,0.06,0.52,-9.89,75.93,228.70,-36.55,15.84,-20.69,5
-0.75,0.20,0.49,-112.61,13.31,189.27,-35.78,22.81,-23.11,5
-1.16,0.42,-0.32,-135.74,-3.97,117.25,-35.55,27.91,-22.36,5
-0.91,0.35,0.22,-104.19,38.45,8.42,-34.23,26.18,-23.66,5
-0.52,0.10,0.20,-66.53,218.44,132.39,-17.27,21.41,-35.66,5
-0.77,0.21,0.92,-75.44,54.20,-51.27,-14.20,20.35,-37.41,5
-0.90,0.39,0.66,-85.45,-250.00,-276.18,-14.83,12.15,-36.91,5
-0.41,0.97,0.42,6.59,-104.06,-215.21,-14.90,-4.30,-30.83,5
-0.06,1.24,-0.00,-86.12,-208.74,-234.01,-14.58,-11.21,-24.23,5
-0.39,0.42,0.02,-90.88,-371.64,-346.01,-12.73,-15.41,-19.84,5
1.13,0.22,0.02,255.37,-232.24,-687.87,10.66,-23.06,-9.86,5
0.76,0.13,0.87,29.24,-174.07,-112.49,25.31,9.22,-31.45,5
0.74,-0.39,0.88,-15.32,9.95,-34.48,12.82,15.01,-36.67,5
0.70,-0.12,0.52,84.05,16.85,-92.90,14.20,13.34,-37.30,5
0.31,-0.39,0.41,13.79,38.02,68.30,15.95,20.37,-36.72,5
0.31,-1.36,0.14,-30.52,265.81,-224.73,26.25,24.62,-30.32,5
0.69,-0.75,0.12,-69.52,256.53,-218.51,34.33,40.63,-12.28,5
0.32,-0.96,0.27,-21.91,178.59,-299.13,28.44,50.13,-5.71,5
-0.68,-0.96,0.19,-120.54,53.53,-21.73,14.88,58.61,-2.40,5
-0.08,-0.71,0.44,-43.64,4.03,-88.56,11.82,56.99,-12.72,5
0.02,-0.34,0.71,-66.22,-73.49,-159.73,-0.67,56.32,-17.92,5
-0.66,-0.51,0.61,-23.13,-46.26,-92.47,-11.06,54.48,-19.32,5
-0.78,-0.18,0.65,-142.64,29.17,-72.20,-15.19,52.56,-18.96,5
-0.50,-0.15,0.85,-242.07,217.10,-83.44,-13.12,40.26,-30.09,5
-0.24,0.77,0.54,-240.17,189.76,-86.00,3.59,14.43,-38.11,5
0.02,0.72,0.45,-43.76,121.09,-30.33,14.55,7.06,-34.24,5
0.17,0.40,1.03,43.70,256.16,-122.62,18.30,6.57,-32.96,5
0.85,0.42,0.14,-4.03,149.23,-287.35,38.32,19.69,-15.67,5
1.12,-0.29,0.20,-44.80,129.09,-182.98,37.71,36.15,-5.35,5
0.88,-0.29,0.27,-86.79,-78.06,-171.08,26.99,47.42,-11.96,5
0.63,-0.51,0.66,-71.59,-49.38,-102.17,20.80,49.74,-15.91,5
0.66,-0.49,0.50,-138.61,-16.24,-37.29,12.56,47.73,-24.45,5
0.81,-0.49,0.88,-89.17,7.08,14.16,11.21,39.81,-31.58,5
0.66,-0.22,0.28,261.72,88.20,370.97,24.16,36.05,-24.40,5
1.29,0.37,0.81,210.39,-97.78,387.33,31.58,32.07,-21.52,5
0.39,0.53,0.65,-40.22,49.01,201.05,34.94,15.03,-21.77,5
0.57,0.33,0.70,-22.16,96.50,-1.04,37.60,7.03,-17.37,5
0.61,0.59,0.49,-19.53,18.80,25.27,38.90,4.03,-13.40,5
0.45,0.47,0.52,-52.37,19.41,-108.83,38.72,4.72,-13.93,5
0.74,0.23,0.52,10.74,-6.90,-156.13,41.03,14.29,-10.79,5
1.37,1.01,0.45,-27.04,-113.34,-40.47,38.31,21.45,-13.92,5
0.67,0.29,0.75,-10.38,-69.70,-6.71,32.54,18.84,-22.99,5
0.60,0.55,0.64,-3.30,42.72,20.32,32.82,19.03,-23.36,5
0.55,0.48,0.66,57.92,-29.17,-11.47,32.98,18.74,-21.58,5
0.91,0.74,0.59,33.20,84.59,85.51,35.29,19.35,-19.06,5
0.42,0.39,0.69,38.76,92.53,155.27,38.23,11.87,-14.33,5
0.29,0.73,0.64,-166.32,3.85,198.12,38.49,2.48,-10.34,5
0.26,0.87,0.06,-0.37,-135.13,-396.06,37.71,-1.61,-9.31,5
-0.43,0.15,-0.09,19.53,-22.89,-408.57,36.54,31.80,-13.65,5
0.57,-0.33,0.31,-78.00,-27.34,-255.13,16.22,50.66,-17.18,5
0.62,-0.52,0.65,-112.24,-14.47,-195.43,7.71,51.20,-22.23,5
0.67,-0.77,0.61,-20.75,60.18,-92.65,-3.72,46.88,-28.98,5
0.41,-0.59,0.77,19.29,191.96,47.36,1.05,45.92,-29.33,5
0.88,-0.51,0.33,-190.49,164.98,-66.41,20.85,35.95,-29.93,5
0.75,-0.41,0.54,-10.07,116.21,-51.88,23.99,31.65,-29.70,5
1.29,-0.70,0.11,-29.24,257.93,-141.54,32.39,33.87,-19.51,5
0.61,-0.78,0.10,-25.88,188.90,-170.41,33.25,42.27,-9.34,5
0.25,-0.97,-0.37,14.71,-58.11,-159.79,23.89,54.05,-1.14,5
-0.05,-0.77,-0.04,-364.50,-303.41,-34.55,16.19,55.97,-9.34,5
0.25,-0.75,0.74,-80.99,-92.90,43.27,2.67,42.19,-32.10,5
0.16,-0.80,0.43,-142.27,-21.42,4.70,1.33,40.75,-33.09,5
-0.03,-0.46,0.97,127.69,281.25,150.57,13.22,30.97,-35.00,5
0.78,-0.75,0.31,-42.54,79.41,38.15,20.26,32.51,-30.75,5
0.18,-0.34,1.25,-99.55,-15.63,18.55,24.45,27.80,-30.05,5
0.57,-0.55,0.29,-185.06,10.07,-28.69,27.48,23.32,-28.78,5
0.46,-0.70,0.55,-42.91,28.69,49.62,27.14,17.30,-28.39,5
0.64,-0.51,0.77,-46.14,63.84,28.75,28.81,15.16,-28.52,5
0.67,0.16,0.48,-75.74,43.40,160.77,31.60,9.46,-24.16,5
0.88,-0.41,0.58,8.18,53.04,216.74,29.92,0.50,-22.80,5
0.83,0.42,0.38,50.35,71.29,263.61,23.28,-11.32,-19.87,5
0.25,0.28,0.77,51.27,96.80,88.99,15.48,-12.62,-20.67,5
1.13,-0.42,-0.50,-463.01,210.69,-651.61,30.05,-10.01,-12.81,5
0.76,-0.49,-0.10,-276.37,-10.50,-261.60,41.24,31.68,6.18,5
0.37,-0.97,0.34,-158.20,61.10,-214.05,30.75,47.75,-2.91,5
-0.01,-0.58,0.64,-122.74,-29.72,-203.31,15.53,54.99,-10.55,5
-0.40,-0.67,0.62,-6.65,-186.28,-60.06,11.83,55.20,-12.96,5
-0.67,-0.50,0.68,-32.23,-8.30,-134.09,3.64,55.33,-15.39,5
-0.74,-0.33,0.55,-69.76,-15.01,-82.34,-7.41,54.79,-17.96,5
-0.83,-0.53,0.66,-0.06,59.14,59.08,-6.98,54.52,-20.13,5
-0.26,-0.47,0.65,143.01,138.92,188.60,-0.49,53.70,-19.82,5
0.06,-1.36,0.10,535.83,94.36,223.94,22.35,54.10,1.44,5
0.51,-0.98,-0.21,102.42,78.31,-13.37,29.05,43.01,22.53,5
0.75,-1.51,-0.82,586.24,-13.06,-106.26,29.77,29.03,33.19,5
0.96,0.61,-0.42,732.12,-288.02,34.97,30.85,19.03,32.69,5
0.84,0.49,-0.53,183.96,-88.68,-8.79,38.32,-2.45,-3.61,5
0.78,-0.07,0.34,226.62,-107.85,111.15,33.76,10.01,-24.19,5
0.91,0.58,0.48,59.51,-82.95,148.93,30.24,4.37,-27.06,5
0.90,0.15,1.60,419.31,11.54,153.38,24.80,13.12,-31.98,5
0.72,-0.10,1.23,99.00,-47.67,81.85,26.50,34.72,-28.65,5
0.27,0.43,0.64,3.72,69.46,87.77,29.37,40.94,-20.21,5
0.71,-0.12,1.75,305.73,47.55,19.90,31.70,38.37,-20.64,5
0.59,-0.66,0.75,124.08,41.87,28.26,31.54,49.38,1.56,5
0.49,0.35,0.18,385.44,-75.38,-0.06,31.26,49.91,3.02,5
0.41,-0.48,0.12,89.60,-66.59,-213.20,24.10,51.65,19.52,5
0.07,-1.11,-0.08,151.31,26.67,-66.35,13.98,52.16,28.21,5
0.01,-0.93,-0.01,65.31,67.08,-95.58,3.52,51.77,30.55,5
0.04,-0.67,0.30,-308.96,-110.29,-46.02,-2.92,58.72,19.65,5
-0.29,-0.70,0.63,-121.77,-121.22,-44.86,-8.97,60.91,-4.64,5
-0.86,-0.59,-0.07,36.50,-430.24,-6.16,-17.26,59.94,-4.75,5
-1.66,-0.78,0.02,51.64,-469.85,-47.18,-12.07,53.83,27.45,5
-0.42,-0.44,-0.66,-68.48,15.75,-63.29,-11.84,54.74,26.46,5
-0.44,-0.50,-0.22,22.03,-43.64,-136.96,-18.92,55.68,17.94,5
-0.53,-0.17,-0.72,-35.10,-261.35,-156.25,-25.78,49.77,24.01,5
-0.20,-0.53,-0.84,-232.79,-237.43,10.50,-19.54,52.56,25.73,5
-0.17,-1.17,-0.50,-77.39,-332.52,-120.12,-14.09,55.32,24.50,5
0.23,-0.71,-0.92,-293.70,-110.84,-42.48,-7.41,59.70,17.32,5
0.11,-1.10,-0.26,-204.53,88.13,-43.76,-11.67,61.50,7.64,5
-0.04,-1.29,-0.25,-82.95,227.11,-74.65,-14.83,59.70,-3.89,5
-0.25,-1.09,-0.02,-42.60,115.54,30.46,-15.71,56.34,-11.67,5
0.11,-1.10,0.26,-99.18,-44.07,-55.18,-15.03,55.90,-14.59,5
0.20,-0.44,-0.59,-249.69,349.43,-139.83,-13.53,46.04,-25.26,5
-0.18,-0.93,0.74,-53.65,129.82,-115.97,-6.53,35.27,-32.69,5
-0.45,-0.65,0.43,-31.31,141.36,-174.44,5.70,30.24,-33.85,5
-0.02,-1.08,0.35,-536.07,222.96,-33.94,9.84,30.24,-34.63,5
0.08,-0.07,0.90,-36.80,250.98,80.14,24.89,7.85,-28.58,5
0.56,0.19,0.75,-24.23,162.35,44.56,36.24,2.73,-13.10,5
0.21,0.18,0.74,44.92,-82.52,-28.63,36.91,0.90,-13.51,5
0.52,-0.29,1.21,-91.43,-33.20,56.58,35.77,3.92,-16.13,5
0.08,0.25,0.89,55.54,1.10,123.78,27.56,-3.92,-22.46,5
0.48,0.37,0.84,-26.67,100.04,-12.76,28.63,-5.69,-19.43,5
0.33,0.10,1.02,-12.82,130.74,138.06,28.43,-10.40,-15.52,5
0.37,0.75,0.33,-54.44,356.08,100.22,28.20,-15.11,-8.09,5
1.17,0.37,-0.12,134.40,202.51,9.83,24.56,-17.92,13.48,5
1.00,-0.24,0.88,14.83,40.95,78.98,20.25,-22.58,4.94,5
-0.12,1.49,0.12,11.96,148.07,31.43,10.14,-25.96,5.79,5
0.26,0.52,0.32,40.28,-71.96,-61.22,13.48,-25.61,4.10,5
0.57,0.50,-0.02,115.91,353.58,22.28,16.02,-22.94,1.98,5
1.07,0.46,-0.39,70.07,-2.62,-16.66,20.90,-20.48,-3.67,5
0.68,0.90,0.02,-56.82,80.20,26.31,22.08,-19.95,-3.33,5
-0.73,1.43,-1.01,-92.04,-163.21,-21.42,22.77,-19.85,1.21,5
0.73,1.60,-3.24,-140.44,133.79,-109.62,21.56,-20.59,2.39,5
0.83,0.13,-0.48,101.20,-98.88,257.63,24.77,-18.70,3.56,5
0.76,2.20,-1.23,443.66,150.70,211.79,3.36,-24.01,-12.33,5
-0.02,0.15,-0.24,148.56,20.63,164.67,-6.74,-18.40,-17.87,5
-2.55,-0.67,2.79,15.87,-43.70,-196.35,-9.61,-9.11,-26.06,5
0.05,-0.37,0.67,-70.80,-92.29,-348.69,-8.07,-10.77,-27.34,5
2.99,0.53,-0.09,-41.75,-105.29,-221.68,8.51,-10.71,-27.62,5
2.10,0.33,-0.04,40.34,183.41,101.75,9.64,-10.45,-26.90,5
0.11,0.73,0.49,294.92,91.13,219.67,10.08,-8.64,-29.50,5
-0.67,-0.65,0.62,222.47,-218.44,432.07,4.98,2.45,-34.63,5
-0.76,-0.73,0.86,57.43,-266.78,216.43,-23.96,24.78,-30.52,5
-0.55,0.33,1.22,-226.99,-183.23,100.22,-33.45,20.96,-22.68,5
-0.74,0.12,-0.03,-151.00,-218.20,37.29,-38.55,25.34,-15.34,5
-0.78,-0.33,-0.97,-608.83,-141.85,-471.25,-39.66,2.69,-1.03,5
-0.29,0.22,-1.36,4.46,157.65,-132.20,-26.50,-11.69,13.81,5
-2.27,1.91,-0.47,582.28,-217.10,-346.37,-10.57,-20.72,-6.37,5
0.63,0.74,-0.23,-63.48,225.34,43.82,-4.99,-19.87,-13.26,5
-1.30,0.60,-1.31,174.68,50.66,-52.61,-4.54,-20.89,-11.66,5
0.19,-0.66,1.24,272.89,162.90,-381.53,6.57,-6.07,-30.08,5
2.98,-1.23,1.05,174.32,34.97,138.43,19.75,14.78,-31.52,5
0.09,-1.38,1.50,47.24,11.84,483.52,17.83,8.40,-33.28,5
-1.74,-0.77,0.69,-270.39,10.68,221.44,7.48,-2.05,-34.73,5
-0.79,-0.20,0.64,-133.18,-67.50,46.94,-2.36,-15.31,-21.91,5
-1.24,0.57,-0.15,229.43,-72.14,225.40,-12.19,-17.19,-15.94,5
-1.95,0.53,0.40,439.27,130.62,57.86,-18.57,11.60,-34.31,5
-1.61,0.63,0.55,-47.67,86.61,179.26,-17.27,20.96,-36.02,5
-1.28,-0.45,-0.34,-55.79,-172.79,-65.55,-17.44,17.66,-34.46,5
0.20,-0.68,-0.03,-133.12,117.86,-60.00,-15.73,12.22,-32.40,5
3.32,0.90,1.82,649.84,410.40,239.44,5.76,24.65,-36.67,5
0.98,-1.53,0.64,129.46,-278.32,286.32,12.83,34.59,-34.75,5
0.45,-2.24,0.13,209.96,-147.40,217.83,3.33,34.18,-36.36,5
-0.33,-2.28,-0.03,-76.35,-165.95,-130.19,-7.56,29.86,-35.64,5
-0.20,-1.42,1.43,-57.62,-13.37,-284.18,-13.39,23.05,-35.39,5
0.39,-0.19,0.87,15.87,-110.84,-374.51,-18.96,13.82,-32.37,5
1.41,0.98,0.28,140.81,41.63,138.49,-19.01,4.72,-28.17,5
-0.28,0.27,-0.03,20.20,-71.72,65.43,-18.76,20.91,-33.97,5
-1.20,-1.77,1.14,85.33,154.48,120.54,-8.61,18.64,-38.13,5
-2.30,-3.05,1.63,93.99,93.14,91.25,-0.35,20.36,-37.72,5
-0.90,-1.06,1.59,-73.79,-88.50,-318.18,10.27,33.50,-39.22,5
-0.17,-0.25,0.21,-172.61,-264.40,-177.80,-13.02,35.00,-33.97,5
1.27,2.55,-0.60,-120.73,85.33,-38.70,-22.01,13.23,-29.55,5
0.69,-1.11,1.04,182.37,104.00,503.78,-17.61,20.95,-34.58,5
0.84,-0.85,0.52,-270.32,-127.26,522.16,-7.85,28.14,-35.68,5
0.18,-0.57,1.01,-131.84,-132.87,171.87,-18.48,16.80,-32.98,5
-0.03,-0.12,0.82,20.08,109.74,264.59,-13.61,22.24,-34.24,5
0.88,-0.09,-0.42,206.05,233.52,105.16,-13.51,15.77,-36.82,5
0.09,0.03,0.07,-237.92,134.58,112.49,6.68,26.38,-34.97,5
2.72,-0.88,2.02,56.34,85.08,-36.68,16.54,18.33,-32.70,5
1.73,-0.45,0.53,-110.84,-78.74,-368.29,15.61,20.81,-35.63,5
0.13,0.01,0.86,-133.61,-191.53,-263.92,11.23,24.58,-36.57,5
-0.60,1.08,-0.76,-196.59,-354.25,-280.15,-9.30,17.46,-37.10,5
-1.75,0.79,0.92,153.38,-226.99,-225.28,-22.75,3.33,-27.42,5
-0.79,0.79,-1.25,-578.74,-41.20,-281.62,-14.10,-23.21,4.72,5
-0.55,1.76,-0.21,-265.08,131.47,65.67,-0.31,-18.38,29.54,5
-0.68,0.65,-0.64,-46.02,176.45,116.21,-8.19,-13.56,31.69,5
-1.64,-1.16,1.69,607.30,289.61,248.66,-28.37,-11.33,12.95,5
-1.49,-0.33,-0.08,494.32,175.78,-36.56,-38.34,13.31,-13.68,5
-1.04,-1.11,0.38,518.43,-334.35,46.57,-37.62,40.47,-2.36,5
0.01,0.22,-0.53,140.93,-111.45,-106.02,-38.94,35.40,11.89,5
-0.08,-0.14,-0.51,54.81,207.15,-254.88,-40.30,21.14,16.54,5
-0.43,-0.36,-0.55,-123.96,-150.82,-133.24,-38.13,2.16,9.99,5
0.74,0.64,-2.15,-353.45,-810.36,-66.53,-16.72,0.88,37.94,5
1.75,-0.59,-0.88,57.92,21.97,-69.76,6.88,12.07,44.26,5
1.48,-0.49,-0.98,-14.47,-4.76,24.60,8.76,14.34,43.58,5
1.22,-0.17,-1.59,198.49,173.58,-34.48,7.69,9.99,44.89,5
-0.31,-0.08,-0.82,473.75,435.67,-209.90,-7.12,-16.02,26.65,5
0.21,-0.09,-0.27,272.64,318.30,-304.93,12.38,-22.78,-2.98,5
0.78,-0.29,0.07,55.42,515.75,-189.76,23.05,-18.07,-1.77,5
1.21,-0.47,-1.10,183.72,217.04,-15.14,29.97,-12.72,16.42,5
0.03,1.53,-0.36,317.75,498.78,-105.83,23.73,-16.75,22.49,5
-1.10,1.55,1.58,145.08,348.63,259.09,-4.68,-24.43,4.71,5
-0.26,-0.33,0.60,573.24,330.87,-149.17,-4.96,-22.66,-9.80,5
1.15,-2.71,0.32,582.46,271.48,-300.78,27.26,17.46,-30.20,5
0.63,-0.86,1.27,276.43,-50.17,-262.45,21.64,54.31,-1.46,5
0.67,-0.61,-0.57,-34.18,-205.32,-235.41,-8.28,60.60,1.97,5
0.18,-0.52,-0.09,-62.07,-231.38,-286.44,-20.76,55.36,9.22,5
1.02,-0.93,-1.13,-147.95,213.07,432.86,-31.46,44.78,14.81,5
-0.10,-1.19,0.35,-166.38,101.68,-159.00,-18.52,55.65,9.46,5
-0.51,-1.96,-0.22,-204.35,79.28,-76.42,-30.44,48.96,-8.31,5
-1.34,-1.52,0.05,-288.64,80.63,-53.16,-32.32,40.87,-17.38,5
-0.70,-0.81,0.78,-39.43,171.39,252.62,-22.11,31.35,-31.13,5
0.41,-2.46,0.74,87.71,223.82,246.77,-7.28,30.68,-34.81,5
0.27,-1.66,0.51,150.09,69.95,-146.06,12.02,41.71,-32.58,5
0.29,-0.36,-0.60,-287.60,4.82,-153.08,8.72,55.94,-22.27,5
-0.22,-0.00,0.16,-216.00,-107.97,-292.66,-4.63,50.55,-24.99,5
-0.82,1.02,-0.19,-312.32,-237.49,-84.59,-26.26,28.16,-28.37,5
-0.14,0.56,0.08,-305.18,31.98,167.72,-34.22,16.41,-23.08,5
0.07,0.10,1.30,-130.43,17.15,304.99,-34.19,16.37,-25.28,5
0.93,-2.63,2.25,-29.48,-16.97,149.66,-22.19,37.45,-26.90,5
0.42,-1.34,1.12,56.82,-35.71,-182.43,-19.26,37.21,-28.94,5
-1.41,-0.54,0.17,55.36,32.23,-5.92,-23.47,38.01,-26.45,5
-0.25,0.15,1.33,116.52,232.24,38.15,-21.17,36.34,-28.37,5
1.08,-0.83,0.79,134.77,121.52,213.50,-4.97,40.31,-31.53,5
0.48,-0.67,0.61,-52.80,75.74,-150.76,2.72,39.45,-31.49,5
-0.13,-0.99,0.96,-87.65,-135.01,-205.99,-7.40,31.81,-34.52,5
-0.83,-0.05,1.14,-57.62,-33.02,51.88,-17.66,17.44,-33.83,5
-1.03,-0.25,1.21,-34.18,-18.31,-243.59,-13.13,1.37,-30.90,5
-1.70,-0.35,0.65,99.43,-65.98,115.78,-5.81,-3.83,-28.75,5
-0.88,-0.25,0.09,-51.51,-11.96,-51.76,-5.75,-1.09,-31.67,5
0.22,0.00,0.99,38.94,12.39,-448.43,-3.63,-1.53,-34.51,5
1.41,1.29,0.75,11.29,168.03,-268.19,3.08,-2.49,-36.21,5
0.82,-0.11,0.43,105.65,-119.81,16.42,18.20,4.64,-34.70,5
-0.57,-0.52,0.44,-257.63,373.60,-145.20,17.68,6.99,-35.05,5
0.29,0.90,1.04,-139.89,-242.43,-51.39,22.50,-2.65,-28.17,5
-0.98,1.42,-0.01,-222.23,-329.35,167.97,11.68,-10.47,-24.71,5
-0.92,0.61,-0.00,3.05,79.53,-135.38,-9.03,-16.70,-18.27,5
-1.01,-0.06,0.69,-68.30,262.51,-118.41,-4.52,-10.19,-25.48,5
0.48,-0.14,-0.74,65.49,28.69,-16.66,12.79,-13.75,-19.91,5
1.29,-0.22,-1.27,116.88,-69.46,-77.88,13.07,-7.76,-28.33,5
-1.76,0.89,2.34,241.21,70.01,233.58,8.06,2.87,-35.94,5
-1.37,0.43,1.59,37.78,-132.63,-55.97,7.17,13.06,-35.73,5
-0.29,0.06,0.74,-19.65,420.59,-137.39,8.86,15.53,-38.53,5
0.51,0.11,0.59,-50.11,395.02,81.42,39.25,9.89,-15.99,5
-0.03,0.37,0.26,51.82,351.87,53.71,42.79,8.79,-8.19,5
1.37,0.37,-0.05,-48.10,386.05,9.52,45.64,9.48,8.18,5
1.66,1.05,0.27,58.59,-88.68,36.32,36.90,6.51,30.03,5
1.77,1.02,1.10,129.70,-350.95,9.83,43.71,0.06,-3.33,5
0.32,0.39,0.60,-50.54,-331.12,89.29,35.24,-3.08,-18.25,5
-0.35,-0.01,-0.31,44.07,6.16,5.74,15.98,-5.38,-27.37,5
